date,EC,FS,GP,KZN,LP,MP,NC,NW,UNKNOWN,WC,YYYYMMDD,source,total
08-10-2020,90339.0,49683.0,222038.0,120044.0,16054.0,27925.0,18388.0,30408.0,0.0,112012.0,20201008,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-8-oct-2020/,686891.0
09-10-2020,90479.0,49966.0,222374.0,120160.0,16133.0,28006.0,18628.0,30522.0,0.0,112264.0,20201009,https://sacoronavirus.co.za/2020/10/09/update-on-covid-19-09th-october-2020/,688532.0
10-10-2020,90686.0,50552.0,222745.0,120295.0,16233.0,28115.0,18888.0,30715.0,0.0,112667.0,20201010,https://sacoronavirus.co.za/2020/10/10/update-on-covid-19-10th-october-2020/,690896.0
11-10-2020,90867.0,50851.0,223011.0,120418.0,16326.0,28168.0,19078.0,30814.0,0.0,112938.0,20201011,https://sacoronavirus.co.za/2020/10/11/update-on-covid-19-11th-october-2020/,692471.0
12-10-2020,90977.0,51078.0,223169.0,120477.0,16346.0,28211.0,19172.0,30897.0,0.0,113032.0,20201012,https://sacoronavirus.co.za/2020/10/12/update-on-covid-19-12th-october-2020/,693359.0
13-10-2020,91049.0,51439.0,223436.0,120566.0,16384.0,28286.0,19265.0,31013.0,0.0,113099.0,20201013,https://sacoronavirus.co.za/2020/10/13/update-on-covid-19-13th-october-2020/,694537.0
14-10-2020,91219.0,51790.0,223863.0,120720.0,16472.0,28379.0,19382.0,31165.0,0.0,113424.0,20201014,https://sacoronavirus.co.za/2020/10/14/update-on-covid-19-14th-october-2020/,696414.0
15-10-2020,91373.0,52167.0,224158.0,120859.0,16547.0,28466.0,19630.0,31356.0,0.0,113628.0,20201015,https://sacoronavirus.co.za/2020/10/15/update-on-covid-19-15th-october-2020/,698184.0
16-10-2020,91526.0,52594.0,224534.0,121049.0,16623.0,28593.0,19814.0,31516.0,0.0,113954.0,20201016,https://sacoronavirus.co.za/2020/10/16/update-on-covid-19-16th-october-2020/,700203.0
17-10-2020,91821.0,53093.0,224863.0,121174.0,16700.0,28660.0,19950.0,31689.0,0.0,114181.0,20201017,https://sacoronavirus.co.za/2020/10/17/update-on-covid-19-17th-october-2020/,702131.0
18-10-2020,92006.0,53384.0,225181.0,121344.0,16777.0,28752.0,20159.0,31783.0,0.0,114407.0,20201018,https://twitter.com/HealthZA/status/1317949899489660928,703793.0
19-10-2020,92122.0,53679.0,225559.0,121436.0,16849.0,28830.0,20381.0,31864.0,0.0,114534.0,20201019,https://sacoronavirus.co.za/2020/10/19/update-on-covid-19-19th-october-2020/,705254.0
20-10-2020,92246.0,53898.0,225734.0,121528.0,16878.0,28899.0,20448.0,32006.0,0.0,114667.0,20201020,https://sacoronavirus.co.za/2020/10/20/update-on-covid-19-20th-october-2020/,706304.0
21-10-2020,92566.0,54238.0,226073.0,121647.0,16956.0,29023.0,20690.0,32202.0,0.0,114964.0,20201021,https://sacoronavirus.co.za/2020/10/21/update-on-covid-19-21st-october-2020/,708359.0
22-10-2020,92936.0,54691.0,226363.0,121802.0,17018.0,29109.0,20887.0,32415.0,0.0,115294.0,20201022,https://sacoronavirus.co.za/2020/10/22/update-on-covid-19-22nd-october-2020/,710515.0
23-10-2020,93203.0,55015.0,226695.0,121970.0,17098.0,29195.0,21151.0,32547.0,0.0,115538.0,20201023,https://sacoronavirus.co.za/2020/10/23/update-on-covid-19-23rd-october-2020/,712412.0
24-10-2020,93568.0,55305.0,226963.0,122138.0,17173.0,29281.0,21257.0,32670.0,0.0,115891.0,20201024,https://sacoronavirus.co.za/2020/10/24/update-on-covid-19-24th-october-2020/,714246.0
25-10-2020,93986.0,55615.0,227193.0,122263.0,17215.0,29333.0,21275.0,32738.0,0.0,116150.0,20201025,https://sacoronavirus.co.za/2020/10/25/update-on-covid-19-25th-october-2020/,715868.0
26-10-2020,94182.0,55843.0,227350.0,122342.0,17234.0,29384.0,21433.0,32759.0,0.0,116242.0,20201026,https://sacoronavirus.co.za/2020/10/26/update-on-covid-19-26th-october-2020/,716759.0
27-10-2020,94497.0,56018.0,227559.0,122447.0,17277.0,29473.0,21458.0,32804.0,0.0,116318.0,20201027,https://sacoronavirus.co.za/2020/10/27/update-on-covid-19-27th-october-2020/,717851.0
28-10-2020,95050.0,56196.0,227833.0,122624.0,17374.0,29553.0,21560.0,32956.0,0.0,116568.0,20201028,https://sacoronavirus.co.za/2020/10/28/update-on-covid-19-28th-october-2020/,719714.0
29-10-2020,95559.0,56545.0,228128.0,122807.0,17439.0,29652.0,21691.0,33097.0,0.0,116852.0,20201029,https://sacoronavirus.co.za/2020/10/29/update-on-covid-19-29th-october-2020/,721770.0
30-10-2020,96093.0,56746.0,228432.0,122954.0,17497.0,29763.0,21836.0,33256.0,0.0,117105.0,20201030,https://sacoronavirus.co.za/2020/10/30/update-on-covid-19-30th-october-2020/,723682.0
31-10-2020,96675.0,56921.0,228756.0,123124.0,17583.0,29829.0,21912.0,33326.0,0.0,117326.0,20201031,https://sacoronavirus.co.za/2020/10/31/update-on-covid-19-31st-october-2020/,725452.0
01-11-2020,97021.0,57058.0,228948.0,123257.0,17624.0,29865.0,22007.0,33451.0,0.0,117592.0,20201101,https://sacoronavirus.co.za/2020/11/01/update-on-covid-19-01st-november-2020/,726823.0
02-11-2020,97326.0,57178.0,229040.0,123310.0,17650.0,29901.0,22039.0,33503.0,0.0,117648.0,20201102,https://sacoronavirus.co.za/2020/11/02/update-on-covid-19-02nd-november-2020/,727595.0
03-11-2020,97997.0,57263.0,229220.0,123387.0,17681.0,29936.0,22062.0,33562.0,0.0,117728.0,20201103,https://sacoronavirus.co.za/2020/11/03/update-on-covid-19-03rd-november-2020/,728836.0
04-11-2020,98622.0,57430.0,229490.0,123497.0,17739.0,29998.0,22134.0,33629.0,0.0,118009.0,20201104,https://sacoronavirus.co.za/2020/11/04/update-on-covid-19-04th-november-2020/,730548.0
05-11-2020,99380.0,57618.0,229702.0,123617.0,17784.0,30070.0,22210.0,33692.0,0.0,118341.0,20201105,https://sacoronavirus.co.za/2020/11/05/update-on-covid-19-05th-november-2020/,732414.0
06-11-2020,100064.0,57724.0,229954.0,123737.0,17843.0,30157.0,22284.0,33778.0,0.0,118634.0,20201106,https://sacoronavirus.co.za/2020/11/06/update-on-covid-19-06th-november-2020/,734175.0
07-11-2020,100710.0,57841.0,230165.0,123886.0,17892.0,30233.0,22344.0,33820.0,0.0,119015.0,20201107,https://sacoronavirus.co.za/2020/11/07/update-on-covid-19-07th-november-2020/,735906.0
08-11-2020,101336.0,57935.0,230299.0,124011.0,17930.0,30274.0,22396.0,33855.0,0.0,119242.0,20201108,https://sacoronavirus.co.za/2020/11/08/update-on-covid-19-08th-november-2020/,737278.0
09-11-2020,102057.0,57995.0,230412.0,124094.0,17945.0,30305.0,22426.0,33908.0,0.0,119383.0,20201109,https://sacoronavirus.co.za/2020/11/09/update-on-covid-19-09th-november-2020/,738525.0
10-11-2020,103180.0,58033.0,230559.0,124196.0,17968.0,30385.0,22463.0,33948.0,0.0,119522.0,20201110,https://sacoronavirus.co.za/2020/11/10/update-on-covid-19-10th-november-2020/,740254.0
11-11-2020,104125.0,58120.0,230834.0,124325.0,18016.0,30459.0,22502.0,34033.0,0.0,119980.0,20201111,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-nov-2020/,742394.0
12-11-2020,105267.0,58217.0,231074.0,124453.0,18063.0,30520.0,22575.0,34131.0,0.0,120432.0,20201112,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-nov-2020/,744732.0
13-11-2020,106334.0,58288.0,231277.0,124592.0,18109.0,30571.0,22627.0,34208.0,0.0,120939.0,20201113,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-nov-2020/,746945.0
14-11-2020,107515.0,58371.0,231479.0,124774.0,18170.0,30611.0,22669.0,34266.0,0.0,121327.0,20201114,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-nov-2020/,749182.0
15-11-2020,108313.0,58418.0,231643.0,124897.0,18220.0,30676.0,22725.0,34317.0,0.0,121815.0,20201115,https://sacoronavirus.co.za/2020/11/15/update-on-covid-19-15th-november-2020/,751024.0
16-11-2020,108993.0,58453.0,231733.0,124958.0,18235.0,30705.0,22751.0,34334.0,0.0,122107.0,20201116,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-nov-2020/,752269.0
17-11-2020,110312.0,58499.0,231860.0,125102.0,18243.0,30758.0,22771.0,34371.0,0.0,122340.0,20201117,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-nov-2020/,754256.0
18-11-2020,112018.0,58567.0,232147.0,125282.0,18276.0,30799.0,22796.0,34431.0,0.0,122828.0,20201118,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-nov-2020/,757144.0
19-11-2020,113139.0,58615.0,232388.0,125438.0,18303.0,30885.0,22835.0,34482.0,0.0,123573.0,20201119,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-nov-2020/,759658.0
20-11-2020,114830.0,58667.0,232653.0,125721.0,18347.0,30971.0,22905.0,34527.0,0.0,124142.0,20201120,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-20-nov-2020/,762763.0
21-11-2020,116175.0,58730.0,232856.0,125901.0,18372.0,31024.0,22929.0,34570.0,0.0,124852.0,20201121,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-21-nov-2020/,765409.0
22-11-2020,117374.0,58766.0,233036.0,126034.0,18399.0,31072.0,22952.0,34597.0,0.0,125449.0,20201122,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-nov-2020/,767679.0
23-11-2020,118688.0,58796.0,233164.0,126130.0,18408.0,31086.0,22968.0,34600.0,0.0,125919.0,20201123,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-nov-2020/,769759.0
24-11-2020,120052.0,58812.0,233343.0,126290.0,18420.0,31121.0,23003.0,34640.0,0.0,126571.0,20201124,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-nov-2020/,772252.0
25-11-2020,121329.0,58846.0,233710.0,126635.0,18439.0,31163.0,23044.0,34690.0,0.0,127646.0,20201125,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-nov-2020/,775502.0
26-11-2020,122587.0,58912.0,233995.0,126866.0,18477.0,31215.0,23095.0,34721.0,0.0,128703.0,20201126,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-nov-2020/,778571.0
27-11-2020,124067.0,58946.0,234305.0,127219.0,18520.0,31268.0,23118.0,34772.0,0.0,129726.0,20201127,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-nov-2020/,781941.0
28-11-2020,125480.0,58983.0,234572.0,127506.0,18550.0,31317.0,23156.0,34793.0,0.0,130782.0,20201128,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-nov-2020/,785139.0
29-11-2020,126520.0,59014.0,234831.0,127670.0,18573.0,31360.0,23185.0,34819.0,0.0,131730.0,20201129,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-nov-2020/,787702.0
30-11-2020,127737.0,59030.0,234957.0,127842.0,18584.0,31375.0,23198.0,34831.0,0.0,132450.0,20201130,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-nov-2020/,790004.0
01-12-2020,128889.0,59058.0,235193.0,128152.0,18624.0,31434.0,23213.0,34871.0,0.0,132865.0,20201201,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-1-dec-2020/,792299.0
02-12-2020,130430.0,59115.0,235664.0,128697.0,18689.0,31493.0,23253.0,34898.0,0.0,134233.0,20201202,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-2-dec-2020/,796472.0
03-12-2020,132149.0,59173.0,236086.0,129276.0,18724.0,31556.0,23308.0,34955.0,0.0,135645.0,20201203,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-3-dec-2020/,800872.0
04-12-2020,134021.0,59247.0,236653.0,129889.0,18763.0,31626.0,23377.0,35009.0,0.0,137219.0,20201204,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-4-dec-2020/,805804.0
05-12-2020,135468.0,59304.0,237207.0,130560.0,18808.0,31677.0,23414.0,35060.0,0.0,138951.0,20201205,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-5-dec-2020/,810449.0
06-12-2020,136772.0,59351.0,237719.0,131350.0,18836.0,31737.0,23450.0,35093.0,0.0,140257.0,20201206,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-6-dec-2020/,814565.0
07-12-2020,138020.0,59386.0,238256.0,131725.0,18856.0,31773.0,23462.0,35104.0,0.0,141296.0,20201207,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-7-dec-2020/,817878.0
08-12-2020,139055.0,59417.0,239099.0,132607.0,18883.0,31819.0,23488.0,35145.0,0.0,142376.0,20201208,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-8-dec-2020/,821889.0
09-12-2020,140647.0,59501.0,240261.0,134184.0,18940.0,31906.0,23517.0,35223.0,0.0,144419.0,20201209,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-9-dec-2020/,828598.0
10-12-2020,142834.0,59574.0,241495.0,135853.0,19021.0,31998.0,23576.0,35328.0,0.0,147085.0,20201210,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-10-dec-2020/,836764.0
11-12-2020,144830.0,59639.0,242902.0,137752.0,19108.0,32092.0,23636.0,35465.0,0.0,149659.0,20201211,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-dec-2020/,845083.0
12-12-2020,146707.0,59741.0,244242.0,139366.0,19212.0,32203.0,23693.0,35589.0,0.0,152212.0,20201212,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-dec-2020/,852965.0
13-12-2020,148528.0,59818.0,245360.0,141372.0,19303.0,32297.0,23732.0,35703.0,0.0,154851.0,20201213,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-dec-2020/,860964.0
14-12-2020,149510.0,59846.0,246116.0,142924.0,19348.0,32341.0,23759.0,35729.0,0.0,156554.0,20201214,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-dec-2020/,866127.0
15-12-2020,151466.0,59913.0,247394.0,144076.0,19406.0,32408.0,23795.0,35881.0,0.0,159340.0,20201215,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-15-dec-2020/,873679.0
16-12-2020,153085.0,60001.0,249181.0,146819.0,19561.0,32553.0,23850.0,36063.0,0.0,162574.0,20201216,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-dec-2020/,883687.0
17-12-2020,154743.0,60094.0,250910.0,149182.0,19686.0,32730.0,23934.0,36187.0,0.0,165347.0,20201217,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-dec-2020/,892813.0
18-12-2020,155873.0,60166.0,252390.0,151622.0,19771.0,32829.0,24000.0,36305.0,0.0,168582.0,20201218,https://sacoronavirus.co.za/2020/12/18/update-on-covid-19-18th-december-2020/,901538.0
19-12-2020,157209.0,60332.0,254649.0,154535.0,20027.0,33025.0,24105.0,36532.0,0.0,172063.0,20201219,https://sacoronavirus.co.za/2020/12/19/update-on-covid-19-19th-december-2020/,912477.0
20-12-2020,158484.0,60457.0,256595.0,157432.0,20220.0,33228.0,24164.0,36678.0,0.0,174664.0,20201220,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-20-dec-2020/,921922.0
21-12-2020,159767.0,60536.0,258202.0,160261.0,20354.0,33335.0,24250.0,36801.0,0.0,177205.0,20201221,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-21-dec-2020/,930711.0
22-12-2020,161186.0,60805.0,259962.0,162680.0,20519.0,33493.0,24300.0,37090.0,0.0,180177.0,20201222,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-dec-2020/,940212.0
23-12-2020,162452.0,61097.0,263166.0,166877.0,20903.0,33785.0,24396.0,37491.0,0.0,184091.0,20201223,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-dec-2020/,954258.0
24-12-2020,163806.0,61394.0,266296.0,171455.0,21299.0,34084.0,24554.0,37878.0,0.0,187797.0,20201224,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-dec-2020/,968563.0
25-12-2020,165022.0,61581.0,269889.0,176131.0,21978.0,34463.0,24681.0,38241.0,0.0,191373.0,20201225,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-dec-2020/,983359.0
26-12-2020,165988.0,61685.0,272504.0,180250.0,22392.0,34723.0,24791.0,38404.0,0.0,194174.0,20201226,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-dec-2020/,994911.0
27-12-2020,166849.0,61771.0,274272.0,183653.0,22705.0,34920.0,24870.0,38540.0,0.0,196833.0,20201227,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-dec-2020/,1004413.0
28-12-2020,167239.0,61874.0,276133.0,185946.0,22896.0,35162.0,24920.0,38673.0,0.0,199028.0,20201228,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-dec-2020/,1011871.0
29-12-2020,168090.0,61974.0,278516.0,188782.0,23356.0,35511.0,24974.0,38957.0,0.0,201291.0,20201229,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-dec-2020/,1021451.0
30-12-2020,169363.0,62287.0,282642.0,194629.0,24106.0,36159.0,25164.0,39531.0,0.0,205280.0,20201230,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-dec-2020/,1039161.0
31-12-2020,170687.0,62670.0,287018.0,199983.0,25076.0,36707.0,25314.0,40185.0,0.0,209521.0,20201231,https://www.nicd.ac.za/26464-2/,1057161.0
01-01-2021,171921.0,63023.0,291392.0,204959.0,25975.0,37460.0,25576.0,40793.0,0.0,212788.0,20210101,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-01-jan-2021/,1073887.0
02-01-2021,172917.0,63347.0,295450.0,209691.0,26705.0,38139.0,25750.0,41123.0,0.0,215767.0,20210102,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-02-jan-2021/,1088889.0
03-01-2021,173592.0,63534.0,298068.0,213473.0,27489.0,38541.0,25913.0,41459.0,0.0,218679.0,20210103,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-03-jan-2021/,1100748.0
04-01-2021,174176.0,63740.0,301212.0,217432.0,28333.0,39045.0,26019.0,41735.0,0.0,221657.0,20210104,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-04-jan-2021/,1113349.0
05-01-2021,174853.0,63981.0,304420.0,223487.0,29265.0,39528.0,26095.0,42244.0,0.0,223886.0,20210105,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-05-jan-2021/,1127759.0
06-01-2021,175941.0,64409.0,310201.0,230283.0,30840.0,40751.0,26353.0,43159.0,0.0,227654.0,20210106,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-06-january-20210/,1149591.0
07-01-2021,177314.0,64925.0,315738.0,236177.0,32493.0,41927.0,26701.0,44255.0,0.0,231060.0,20210107,https://twitter.com/DrZweliMkhize/status/1347255065950760965,1170590.0
08-01-2021,178525.0,65516.0,322707.0,241740.0,34040.0,43364.0,27059.0,45075.0,0.0,234544.0,20210108,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-08-jan-2021/,1192570.0
09-01-2021,179713.0,66133.0,328925.0,247647.0,35813.0,44818.0,27383.0,45879.0,0.0,237865.0,20210109,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-09-jan-2021/,1214176.0
10-01-2021,180689.0,66760.0,333842.0,252115.0,37197.0,45894.0,27648.0,46451.0,0.0,241001.0,20210110,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-10-jan-2021/,1231597.0
11-01-2021,181532.0,67337.0,338071.0,255819.0,38878.0,46830.0,27973.0,47021.0,0.0,243182.0,20210111,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-jan-2021/,1246643.0
12-01-2021,182507.0,67581.0,341460.0,259100.0,40454.0,47549.0,28090.0,47581.0,0.0,245426.0,20210112,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-jan-2021/,1259748.0
13-01-2021,183594.0,68142.0,346482.0,264532.0,41847.0,48447.0,28382.0,48538.0,0.0,248339.0,20210113,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-jan-2021/,1278303.0
14-01-2021,184611.0,68758.0,350976.0,269632.0,43737.0,49943.0,28683.0,49359.0,0.0,251107.0,20210114,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-jan-2021/,1296806.0
15-01-2021,185377.0,69379.0,354892.0,273452.0,44969.0,50988.0,28965.0,50251.0,0.0,253413.0,20210115,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-15-jan-2021/,1311686.0
16-01-2021,186143.0,70040.0,358462.0,276794.0,46361.0,52105.0,29346.0,50881.0,0.0,255527.0,20210116,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-jan-2021/,1325659.0
17-01-2021,186771.0,70511.0,361881.0,279974.0,47207.0,53409.0,29558.0,51380.0,0.0,257235.0,20210117,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-jan-2021/,1337926.0
18-01-2021,187171.0,70891.0,364269.0,283176.0,48158.0,53843.0,29757.0,51547.0,0.0,258124.0,20210118,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-jan-2021/,1346936.0
19-01-2021,187552.0,71237.0,366432.0,287042.0,49012.0,54678.0,29894.0,51771.0,0.0,259098.0,20210119,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-jan-2021/,1356716.0
20-01-2021,188259.0,71734.0,370264.0,290356.0,49823.0,56063.0,30119.0,52316.0,0.0,260492.0,20210120,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-jan-2021-2/,1369426.0
22-01-2021,189559.0,72711.0,375761.0,295949.0,52847.0,58059.0,30568.0,53728.0,0.0,263386.0,20210122,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-jan-2021/,1392568.0
23-01-2021,190084.0,73324.0,378656.0,299740.0,53942.0,59291.0,30788.0,54366.0,0.0,264648.0,20210123,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-jan-2021/,1404839.0
24-01-2021,190402.0,73792.0,380381.0,302582.0,54362.0,60355.0,30960.0,54724.0,0.0,265428.0,20210124,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-jan-2021/,1412986.0
25-01-2021,190526.0,74118.0,381574.0,304155.0,54659.0,60877.0,31084.0,54881.0,0.0,265663.0,20210125,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-jan-2021/,1417537.0
26-01-2021,190833.0,74413.0,382907.0,306234.0,55384.0,61386.0,31154.0,55238.0,0.0,266029.0,20210126,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-jan-2021/,1423578.0
27-01-2021,191060.0,74865.0,384440.0,308176.0,56059.0,62047.0,31387.0,55591.0,0.0,267023.0,20210127,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-jan-2021/,1430648.0
28-01-2021,191327.0,75306.0,385706.0,310076.0,56691.0,63130.0,31599.0,56134.0,0.0,267829.0,20210128,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-jan-2021/,1437798.0
29-01-2021,191612.0,75657.0,386770.0,311877.0,57272.0,63892.0,31751.0,56601.0,0.0,268507.0,20210129,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-jan-2021/,1443939.0
30-01-2021,191856.0,75998.0,387673.0,313681.0,57677.0,64495.0,31851.0,56840.0,0.0,269165.0,20210130,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-jan-2021/,1449236.0
31-01-2021,191997.0,76279.0,388620.0,315033.0,57981.0,65054.0,32010.0,57154.0,0.0,269633.0,20210131,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-31-jan-2021/,1453761.0
01-02-2021,192118.0,76468.0,389230.0,315762.0,58176.0,65417.0,32057.0,57262.0,0.0,269819.0,20210201,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-1-feb-2021/,1456309.0
02-02-2021,192182.0,76613.0,389841.0,316780.0,58340.0,65649.0,32072.0,57408.0,0.0,270073.0,20210202,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-2-feb-2021/,1458958.0
