date,EC,FS,GP,KZN,LP,MP,NC,NW,UNKNOWN,WC,YYYYMMDD,source,total
04-01-2021,7716,2189,5763,4713,622,656,398,602,0.0,7352,20210104,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-04-jan-2021/,30011
05-01-2021,7840,2203,5827,4805,625,656,412,602,0.0,7554,20210105,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-05-jan-2021/,30524
06-01-2021,8292,2215,5923,4870,636,664,417,648,0.0,7703,20210106,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-06-january-20210/,31368
07-01-2021,8362,2215,5998,5002,647,671,421,648,0.0,7703,20210107,https://twitter.com/DrZweliMkhize/status/1347255065950760965,31809
08-01-2021,8577,2265,6073,5074,658,682,425,703,0.0,7968,20210108,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-08-jan-2021/,32425
09-01-2021,8662,2276,6142,5170,663,697,437,703,0.0,8074,20210109,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-09-jan-2021/,32824
10-01-2021,8739,2295,6170,5241,677,707,444,703,0.0,8187,20210110,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-10-jan-2021/,33163
11-01-2021,8902,2325,6170,5279,677,711,445,707,,8363,20210111,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-jan-2021/,33579
12-01-2021,9036,2351,6395,5497,688,722,447,707,,8491,20210112,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-jan-2021/,34334
13-01-2021,9186,2375,6606,5732,702,736,454,707,,8642,20210113,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-jan-2021/,35140
14-01-2021,9283,2396,6720,5964,713,746,469,757,,8804,20210114,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-jan-2021/,35852
15-01-2021,9383,2437,6819,6153,713,762,478,757,,8965,20210115,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-15-jan-2021/,36467
16-01-2021,9422,2449,6887,6278,739,769,490,757,,9060,20210116,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-jan-2021/,36851
17-01-2021,9444,2462,6946,6318,739,785,496,783,,9132,20210117,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-jan-2021/,37105
18-01-2021,9510,2473,7009,6409,739,797,509,783,,9220,20210118,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-jan-2021/,37449
19-01-2021,9612,2493,7057,6672,977,808,511,808,,9350,20210119,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-jan-2021/,38288
20-01-2021,9716,2539,7137,6890,977,814,519,808,,9454,20210120,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-jan-2021-2/,38854
22-01-2021,9984,2593,7396,7177,1004,849,542,863,,9668,20210122,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-jan-2021/,40076
23-01-2021,10029,2610,7597,7302,1023,867,544,863,,9739,20210123,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-jan-2021/,40574
24-01-2021,10072,2625,7642,7372,1023,873,546,877,,9844,20210124,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-jan-2021/,40874
25-01-2021,10137,2643,7675,7432,1023,878,551,877,,9901,20210125,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-jan-2021/,41117
26-01-2021,10223,2671,7816,7738,1027,896,553,877,,9996,20210126,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-jan-2021/,41797
27-01-2021,10229,2688,7891,7999,1246,912,560,927,,10098,20210127,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-jan-2021/,42550
28-01-2021,10379,2698,7961,8248,1253,933,563,927,,10143,20210128,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-jan-2021/,43105
29-01-2021,10474,2708,8087,8443,1269,956,574,927,,10195,20210129,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-jan-2021/,43633
30-01-2021,10559,2708,8140,8555,1269,971,577,933,,10239,20210130,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-jan-2021/,43951
31-01-2021,10654,2716,8198,8578,1269,988,581,933,,10247,20210131,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-31-jan-2021/,44164
01-02-2021,10713,2732,8249,8588,1269,988,583,966,,10311,20210201,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-1-feb-2021/,44399
02-02-2021,10781,2762,8340,8731,1403,997,586,966,,10380,20210202,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-2-feb-2021/,44946
03-02-2021,10827,2774,8437,8869,1411,1018,595,966,,10447,20210203,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-3-feb-2021/,45344
04-02-2021,10871,2786,8490,8925,1422,1018,597,1008,,10488,20210204,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-4-feb-2021/,45605
05-02-2021,10920,2826,8542,8960,1490,1034,599,1008,,10523,20210205,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-5-feb-2021/,45902
06-02-2021,10940,2846,8592,9069,1493,1053,599,1008,,10580,20210206,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-6-feb-2021/,46180
07-02-2021,10948,2866,8615,9079,1493,1073,600,1008,,10608,20210207,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-7-feb-2021/,46290
08-02-2021,10975,2890,8660,9091,1496,1094,602,1027,,10638,20210208,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-8-feb-2021/,46473
09-02-2021,10995,2896,8741,9176,1614,1112,605,1027,0.0,10703,20210209,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-9-feb-2021/,46869
10-02-2021,11028,2916,8867,9210,1617,1133,613,1027,,10734,20210210,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-10-feb-2021/,47145
11-02-2021,11074,2941,8949,9246,1629,1152,613,1027,,10751,20210211,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-feb-2021/,47382
12-02-2021,11100,2965,9115,9269,1633,1168,620,1027,,10773,20210212,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-feb-2021/,47670
13-02-2021,11103,2980,9144,9308,1633,1180,621,1027,,10825,20210213,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-feb-2021/,47821
14-02-2021,11105,2990,9181,9313,1633,1189,621,1027,,10840,20210214,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-feb-2021/,47899
15-02-2021,11130,3001,9239,9316,1633,1189,627,1057,,10902,20210215,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-15-feb-2021/,48094
16-02-2021,11150,3010,9295,9359,1662,1199,641,1057,,10940,20210216,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-feb-2021/,48313
17-02-2021,11165,3032,9371,9373,1662,1203,650,1057,,10965,20210217,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-feb-2021/,48478
18-02-2021,11189,3039,9392,9400,1784,1213,650,1057,,10984,20210218,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-feb-2021/,48708
19-02-2021,11201,3060,9435,9440,1785,1221,650,1057,,11010,20210219,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-feb-2021/,48859
20-02-2021,11204,3065,9464,9463,1785,1227,650,1057,,11025,20210220,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-20-feb-2021/,48940
21-02-2021,11206,3077,9481,9464,1785,1227,652,1126,,11035,20210221,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-21-feb-2021/,49053
22-02-2021,11213,3107,9496,9472,1785,1234,660,1126,,11057,20210222,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-feb-2021/,49150
23-02-2021,11264,3134,9535,9532,1840,1234,663,1126,,11085,20210223,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-feb-2021/,49413
24-02-2021,11269,3195,9547,9539,1840,1241,664,1126,,11102,20210224,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-feb-2021/,49523
25-02-2021,11276,3220,9561,9549,1862,1251,666,1167,,11115,20210225,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-feb-2021/,49667
26-02-2021,11280,3220,9620,9562,1866,1259,678,1167,,11132,20210226,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-feb-2021/,49784
27-02-2021,11286,3246,9653,9608,1889,1262,680,1167,,11150,20210227,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-feb-2021/,49941
28-02-2021,11290,3250,9678,9610,1889,1262,680,1167,,11167,20210228,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-feb-2021/,49993
01-03-2021,11292,3250,9697,9610,1889,1262,686,1203,,11188,20210301,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-1-mar-2021/,50077
02-03-2021,11300,3279,9740,9690,1904,1262,693,1203,,11200,20210302,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-2-mar-2021/,50271
03-03-2021,11305,3298,9770,9698,1904,1269,694,1203,,11225,20210303,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-3-mar-2021/,50366
04-03-2021,11310,3323,9797,9715,1905,1271,695,1203,,11243,20210304,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-4-mar-2021/,50462
05-03-2021,11314,3352,9813,9723,1917,1274,710,1203,,11260,20210305,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-5-mar-2021/,50566
06-03-2021,11314,3360,9842,9739,1917,1274,726,1203,,11272,20210306,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-6-mar-2021/,50647
07-03-2021,11314,3362,9854,9741,1917,1278,726,1203,,11283,20210307,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-7-mar-2021/,50678
08-03-2021,11314,3393,9862,9748,1917,1283,744,1249,,11293,20210308,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-8-mar-2021/,50803
09-03-2021,11316,3421,9890,9772,1917,1289,744,1249,,11308,20210309,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-9-mar-2021/,50906
10-03-2021,11316,3432,9942,9789,1921,1291,752,1249,,11323,20210310,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-10-mar-2021/,51015
11-03-2021,11321,3453,9967,9795,1931,1291,769,1249,,11334,20210311,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-11-mar-2021/,51110
12-03-2021,11321,3457,9992,9803,1948,1291,781,1249,,11337,20210312,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-12-mar-2021/,51179
13-03-2021,11322,3466,9999,9812,1948,1294,781,1291,,11348,20210313,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-13-mar-2021/,51261
14-03-2021,11323,3493,10011,9832,1948,1294,781,1291,,11353,20210314,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-14-mar-2021/,51326
15-03-2021,11330,3499,10019,9854,1949,1298,786,1323,,11363,20210315,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-15-mar-2021/,51421
16-03-2021,11332,3512,10048,9874,2006,1304,789,1323,,11372,20210316,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-16-mar-2021/,51560
17-03-2021,11333,3527,10086,9878,2007,1311,791,1323,,11378,20210317,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-mar-2021/,51634
18-03-2021,11336,3537,10098,9892,2040,1316,791,1323,,11391,20210318,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-mar-2021/,51724
19-03-2021,11337,3558,10119,10030,2083,1322,794,1388,,11404,20210319,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-mar-2021/,52035
20-03-2021,11339,3561,10128,10051,2083,1331,794,1388,,11407,20210320,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-20-mar-2021/,52082
21-03-2021,11340,3562,10133,10058,2083,1334,794,1388,,11419,20210321,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-21-mar-2021/,52111
22-03-2021,11341,3564,10138,10128,2083,1334,794,1388,,11426,20210322,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-mar-2021/,52196
23-03-2021,11347,3575,10142,10133,2083,1334,794,1413,,11430,20210323,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-mar-2021/,52251
24-03-2021,11351,3613,10166,10138,2121,1338,802,1413,,11430,20210324,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-mar-2021/,52372
25-03-2021,11351,3622,10190,10143,2192,1338,818,1450,,11431,20210325,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-mar-2021/,52535
26-03-2021,11354,3628,10213,10152,2209,1338,819,1455,,11434,20210326,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-mar-2021/,52602
27-03-2021,11355,3635,10229,10166,2209,1338,819,1455,,11442,20210327,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-mar-2021/,52648
28-03-2021,11355,3638,10235,10167,2209,1342,819,1455,,11443,20210328,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-28-mar-2021/,52663
29-03-2021,11358,3640,10250,10167,2209,1342,820,1478,,11446,20210329,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-mar-2021/,52710
30-03-2021,11359,3647,10295,10176,2216,1346,822,1478,,11449,20210330,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-mar-2021/,52788
31-03-2021,11359,3648,10318,10199,2216,1346,824,1478,,11458,20210331,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-31-mar-2021/,52846
17-04-2021,11438,3775,10520,10334,2251,1379,858,1632,,11524,20210417,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-17-apr-2021/,53711
18-04-2021,11444,3783,10524,10335,2251,1382,858,1632,,11527,20210418,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-18-apr-2021/,53736
19-04-2021,11454,3785,10525,10336,2251,1385,858,1632,,11531,20210419,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-19-apr-2021/,53757
20-04-2021,11465,3792,10536,10341,2256,1388,871,1666,,11572,20210420,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-20-apr-2021/,53887
21-04-2021,11482,3803,10544,10344,2256,1389,880,1666,,11576,20210421,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-21-apr-2021/,53940
22-04-2021,11493,3817,10564,10347,2256,1390,880,1666,,11582,20210422,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-22-apr-2021/,53995
23-04-2021,11507,3819,10567,10352,2256,1393,882,1706,,11584,20210423,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-23-apr-2021/,54066
24-04-2021,11510,3827,10597,10365,2261,1393,882,1706,,11584,20210424,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-24-apr-2021/,54125
25-04-2021,11517,3831,10604,10369,2261,1393,882,1706,,11585,20210425,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-25-apr-2021/,54148
26-04-2021,11522,3836,10607,10370,2266,1393,884,1706,,11602,20210426,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-26-apr-2021/,54186
27-04-2021,11528,3839,10627,10379,2266,1393,886,1706,,11613,20210427,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-27-apr-2021/,54237
29-04-2021,11552,3854,10645,10382,2266,1393,894,1725,,11620,20210429,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-29-apr-2021/,54331
30-04-2021,11555,3855,10652,10386,2266,1396,894,1725,,11621,20210430,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-30-apr-2021/,54350
01-05-2021,11567,3875,10663,10388,2272,1396,897,1725,,11623,20210501,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-1-may-2021/,54406
02-05-2021,11568,3880,10664,10388,2272,1396,898,1725,,11626,20210502,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-2-may-2021/,54417
03-05-2021,11570,3886,10671,10404,2272,1397,900,1725,,11627,20210503,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-3-may-2021/,54452
04-05-2021,11577,3889,10692,10408,2292,1397,901,1725,,11630,20210504,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-4-may-2021/,54511
05-05-2021,11581,3890,10711,10410,2310,1397,903,1725,,11630,20210505,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-5-may-2021/,54557
06-05-2021,11587,3911,10728,10415,2310,1400,908,1725,,11636,20210506,https://www.nicd.ac.za/latest-confirmed-cases-of-covid-19-in-south-africa-6-may-2021/,54620
